CRA_ID,ADDRESS,APPLICATION_DATE,CONSTRUCTION_TYPE,HCA_ABATED_VALUE,ABATEMENT_QUALIFYING_TERM,INCENTIVE_AMOUNT,LEED_CLASS,LEED_DATE,OWNERSHIP_TYPE,CITY_DETERMINATION,LONGITUDE,LATITUDE,DCED_NEIGHBORHOOD,NEIGHBORHOOD,COMMUNITY_COUNCIL_NEIGHBORHOOD,CONSTRUCTION_VALUE_IMPROVEMENT
a0F4W00000b27JuUAI,3506 MADISON PARK DR,10/13/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,,,,OAKLEY,N/A,418284
a0F4W00000b27JvUAI,3524 C MADISON PARK AV,10/13/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.42015192,39.1583146800299,,OAKLEY,OAKLEY,503033
a0F4W00000b27JwUAI,3524 MADISON PARK DR,10/13/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,,,,OAKLEY,N/A,422320
a0F4W00000b27KEUAY,3506 MADISON PARK DR,10/13/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,,,,OAKLEY,N/A,425169
a0F4W00000b27KsUAI,3512 MADISON PARK DR,10/13/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,,,,OAKLEY,N/A,501846
a0F4W00000b27KtUAI,3524 MADISON PARK DR,10/13/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,,,,OAKLEY,N/A,422557
a0F4W00000b27KxUAI,3512 MADISON PARK DR,10/13/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,,,,OAKLEY,N/A,433715
a0F4W00000b27LMUAY,3524 MADISON PARK DR,10/13/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,,,,OAKLEY,N/A,424219
a0F4W00000b27LlUAI,3518 MADISON PARK DR,10/13/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,,,,OAKLEY,N/A,421845
a0F4W00000b27LvUAI,3518 MADISON PARK DR,10/13/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,,,,OAKLEY,N/A,420658
a0F4W00000b27M5UAI,3518 MADISON PARK DR,10/13/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,,,,OAKLEY,N/A,418522
a0F4W00000b27MUUAY,3518 MADISON PARK DR,10/13/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,,,,OAKLEY,N/A,425406
a0F4W00000b27MtUAI,3518 MADISON PARK DR,10/13/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,,,,OAKLEY,N/A,421370
a0F4W00000b2BE1UAM,477 CRESTLINE AV,10/07/2022 12:00:00 AM,REHAB,123920,10,34972.61491248,NOT CERTIFIED,,,QUALIFIED,-84.56779518,39.1001917900299,,EAST PRICE HILL,EAST PRICE HILL,193500
a0F4W00000b2BEuUAM,4221 33RD AV,10/25/2022 12:00:00 AM,REHAB,157200,10,44364.8730168,NOT CERTIFIED,,,QUALIFIED,-84.43447014,39.1544178900299,,OAKLEY,OAKLEY,168946
a0F4W00000b2BFEUA2,4707 HAMILTON AVE,10/11/2022 12:00:00 AM,REHAB,206940,10,58402.46070036,NOT CERTIFIED,,,QUALIFIED,-84.544489,39.176704,,NORTHSIDE,N/A,229768
a0F4W00000b2GMzUAM,3186 PORTSMOUTH AV,10/19/2022 12:00:00 AM,REHAB,255980,10,72242.49487812,NOT CERTIFIED,,,QUALIFIED,-84.42541352,39.1433367900299,,HYDE PARK,HYDE PARK,580326.24
a0F4W00000b2GNoUAM,4306 31ST AV,11/21/2022 12:00:00 AM,REHAB,209870,10,59229.36323178,NOT CERTIFIED,,,QUALIFIED,-84.43624754,39.1548669000299,,OAKLEY,OAKLEY,304500
a0F4W00000b2GjcUAE,3059 WALWORTH AV,10/18/2022 12:00:00 AM,NEW,562000,15,237910.864842,GOLD,,,QUALIFIED,-84.44676141,39.1205677900299,,EAST END,EAST END,1276000
a0F4W00000b2Gk6UAE,2126 LOTH ST,10/25/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.51585432,39.1197438500299,,MOUNT AUBURN,MOUNT AUBURN,380905.57
a0F4W00000b2Hp8UAE,2691 GRANDIN PL,11/04/2022 12:00:00 AM,NEW,1191840,15,504540.36504144,PLATINUM,,,QUALIFIED,-84.43799629,39.1229776300299,,HYDE PARK,HYDE PARK,1739549.56
a0F4W00000b2HpDUAU,3127 PENROSE PL,10/20/2022 12:00:00 AM,REHAB,215000,10,60677.14821,NOT CERTIFIED,,,QUALIFIED,-84.60421194,39.1470173500299,,WESTWOOD,WESTWOOD,155940
a0F4W00000b2HpSUAU,3426 DUNCAN AV,10/19/2022 12:00:00 AM,REHAB,430720,10,121557.49431168,NOT CERTIFIED,,,QUALIFIED,-84.43536368,39.1379969600299,,HYDE PARK,HYDE PARK,264000
a0F4W00000b2HphUAE,3631 SHAW AV,06/02/2022 12:00:00 AM,NEW,890160,15,376830.49012056,PLATINUM,,,QUALIFIED,-84.440123,39.1434176800299,,HYDE PARK,HYDE PARK,797097.66
a0F4W00000b2I4dUAE,2845 ASTORIA AV,09/13/2022 12:00:00 AM,NEW,942950,15,399178.02491595,PLATINUM,,,QUALIFIED,-84.4385098,39.1380166200299,,HYDE PARK,HYDE PARK,1207500
a0F4W00000b2I66UAE,1809 KINNEY AV,11/03/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.47166411,39.1360958800299,,EVANSTON,EVANSTON,315000
a0F4W00000b2I8lUAE,5733 SANCTUARY PL,11/10/2022 12:00:00 AM,NEW,639070,15,270536.82632487,PLATINUM,,,QUALIFIED,-84.43170268,39.0680304900299,,CALIFORNIA,CALIFORNIA,812256
a0F4W00000b2ICeUAM,39 WEEBETOOK LN,11/15/2022 12:00:00 AM,NEW,2184720,15,924855.20398152,PLATINUM,09/29/2023 12:00:00 AM,,QUALIFIED,-84.4509663,39.1236732900299,,HYDE PARK,HYDE PARK,3632645.04
a0F4W00000b2IwyUAE,1615 PLEASANT ST,11/22/2022 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.51883283,39.1135909000299,,OVER-THE-RHINE,OTR,528275
a0F4W00000b2IwzUAE,4385 DANE AV,11/14/2022 12:00:00 AM,REHAB,150260,10,42406.27111644,NOT CERTIFIED,,,QUALIFIED,-84.53251699,39.1683421700299,,NORTHSIDE,NORTHSIDE,227097.78
a0F4W00000b2IxmUAE,5050 E EASTWOOD CIR,07/05/2022 12:00:00 AM,REHAB,158280,10,44669.66985432,NOT CERTIFIED,,,QUALIFIED,-84.40944783,39.1632710600299,,MADISONVILLE,MADISONVILLE,87551.65
a0F4W00000b2JFdUAM,3033 CINNAMON ST,11/30/2022 12:00:00 AM,NEW,513000,15,217167.746733,GOLD,,,QUALIFIED,-84.46223821,39.1333180900299,,EVANSTON,EVANSTON,353790
a0F4W00000b2JFnUAM,11 E COURT ST,11/21/2022 12:00:00 AM,REHAB,219790,10,62028.97862826,NOT CERTIFIED,,,QUALIFIED,-84.51387613,39.1061060400299,,DOWNTOWN CINCINNATI,DOWNTOWN,290480
a0F4W00000b2JZoUAM,3720 AULT PARK AV,08/31/2022 12:00:00 AM,NEW,214140,10,60434.43961716,NOT CERTIFIED,,,QUALIFIED,-84.41290467,39.1405000000299,,HYDE PARK,HYDE PARK,362382.92
a0F4W00000b2K1qUAE,3566 MONTEITH AV,12/05/2022 12:00:00 AM,REHAB,177680,10,50144.72415792,NOT CERTIFIED,,,QUALIFIED,-84.43586826,39.1411459400299,,HYDE PARK,HYDE PARK,221188
a0F4W00000b2K20UAE,11 E COURT ST,11/28/2022 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.51374008,39.1060778900299,,DOWNTOWN CINCINNATI,DOWNTOWN,522960
a0F4W00000b2KHxUAM,3783 AYLESBORO AV,12/12/2022 12:00:00 AM,REHAB,146110,10,41235.06104634,NOT CERTIFIED,,,QUALIFIED,-84.41050148,39.1407387300299,,HYDE PARK,HYDE PARK,154700
a0F4W00000b2KI2UAM,1756 BREWSTER AV,12/09/2022 12:00:00 AM,REHAB,133250,10,37605.7209255,NOT CERTIFIED,,,QUALIFIED,-84.4689108,39.1439062100299,,EVANSTON,EVANSTON,137865.71
a0F4W00000b2KJBUA2,2948 DOUGLAS TER,08/29/2022 12:00:00 AM,REHAB,131430,10,37092.08181042,NOT CERTIFIED,,,QUALIFIED,-84.43279212,39.1788520200299,,PLEASANT RIDGE,PLEASANT RIDGE,158969.35
a0F4W00000b2KJLUA2,431 MCDOWELL ST,12/05/2022 12:00:00 AM,NEW,177130,10,49989.50354622,NOT CERTIFIED,,,QUALIFIED,-84.43631908,39.1170641800299,,COLUMBIA-TUSCULUM,COLUMBIA TUSCULUM,350754
a0F4W00000b2Kb3UAE,6187 TULANE RD,11/15/2022 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.43895751,39.1807346800299,,PLEASANT RIDGE,PLEASANT RIDGE,362520.59
a0F4W00000b2KbDUAU,3960 LOWRY AV,11/30/2022 12:00:00 AM,REHAB,27030,10,7628.38751682,NOT CERTIFIED,,,QUALIFIED,-84.49408947,39.1588789000299,,NORTH AVONDALE,NORTH AVONDALE,79818.46
a0F4W00000b2KbwUAE,339 VOLKERT ST,11/10/2022 12:00:00 AM,NEW,324580,15,137404.10766978,GOLD,11/10/2022 12:00:00 AM,,QUALIFIED,-84.52507607,39.1269228700299,,CLIFTON,CUF,417471.8
a0F4W00000b2Kc1UAE,345 VOLKERT ST,11/10/2022 12:00:00 AM,NEW,324580,15,137404.10766978,GOLD,11/10/2022 12:00:00 AM,,QUALIFIED,-84.52515153,39.1269287100299,,CLIFTON,CUF,417471.8
a0F4W00000b2Kc6UAE,333 VOLKERT ST,11/10/2022 12:00:00 AM,NEW,324580,15,137404.10766978,GOLD,11/10/2022 12:00:00 AM,,QUALIFIED,-84.52499414,39.1269157200299,,CLIFTON,CUF,427471.8
a0F4W00000b2KcBUAU,2348 RAVINE ST,11/10/2022 12:00:00 AM,NEW,324580,15,137404.10766978,GOLD,11/10/2022 12:00:00 AM,,QUALIFIED,-84.52525003,39.1269022700299,,CLIFTON,CUF,417471.8
a0F4W00000b2KcaUAE,357 VOLKERT ST,11/10/2022 12:00:00 AM,NEW,324580,15,137404.10766978,GOLD,11/10/2022 12:00:00 AM,,QUALIFIED,-84.52530519,39.1269396100299,,CLIFTON,CUF,417471.8
a0F4W00000b2KcfUAE,363 VOLKERT ST,11/10/2022 12:00:00 AM,NEW,324580,15,137404.10766978,GOLD,11/10/2022 12:00:00 AM,,QUALIFIED,-84.52538344,39.1269468300299,,CLIFTON,CUF,417471.8
a0F4W00000b2KhVUAU,33 E MCMICKEN AV,12/06/2022 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.51626686,39.1159771400299,,OVER-THE-RHINE,OTR,451081
a0F4W00000b2KhpUAE,3444 MOONEY AV,09/29/2022 12:00:00 AM,REHAB,61660,10,17401.64166804,NOT CERTIFIED,,,QUALIFIED,-84.44562007,39.1391989800299,,HYDE PARK,HYDE PARK,465858
a0F4W00000b2KiHUAU,3850 HYDE PARK AV,02/22/2022 12:00:00 AM,REHAB,165140,10,46605.69421116,NOT CERTIFIED,,,QUALIFIED,-84.43761903,39.1497257500299,,OAKLEY,OAKLEY,253688
a0F4W00000b2KiRUAU,1527 BLAIR AV,11/15/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.47765748,39.1398809200299,,EVANSTON,EVANSTON,350000
a0F4W00000b2KiWUAU,1521 BLAIR AV,11/15/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.477801,39.1398930300299,,EVANSTON,EVANSTON,350000
a0F4W00000b2KigUAE,1727 FAIRFAX AV,11/15/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.47301633,39.1352218800299,,EVANSTON,EVANSTON,355000
a0F4W00000b2KiqUAE,1729 FAIRFAX AV,11/14/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.47286402,39.1352249300299,,EVANSTON,EVANSTON,355000
a0F4W00000b2KivUAE,1533 RUTH AV,11/15/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.47760297,39.1389335500299,,EVANSTON,EVANSTON,350000
a0F4W00000b2Kj5UAE,1545 RUTH AV,11/15/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.47707265,39.1388983800299,,EVANSTON,EVANSTON,350000
a0F4W00000b2KoKUAU,3005 WALWORTH AV,11/21/2022 12:00:00 AM,NEW,562000,15,237910.864842,GOLD,12/12/2022 12:00:00 AM,,QUALIFIED,-84.4479857,39.1211102100299,,EAST END,EAST END,1459569.96
a0F4W00000b2KpXUAU,5769 SANCTUARY PL,11/21/2022 12:00:00 AM,NEW,854260,15,361632.98113866,PLATINUM,07/12/2023 12:00:00 AM,,QUALIFIED,-84.43119512,39.0667372100299,,CALIFORNIA,CALIFORNIA,938230
a0F4W00000b2KphUAE,3621 MICHIGAN AV,11/23/2022 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.44167793,39.1431494200299,,HYDE PARK,HYDE PARK,585100
a0F4W00000b2KqBUAU,3045 KINMONT ST,11/23/2022 12:00:00 AM,NEW,275000,10,77610.30585,,,,QUALIFIED,-84.43302623,39.1298470900299,,MOUNT LOOKOUT,MOUNT LOOKOUT,895000
a0F4W00000b2KqkUAE,3542 RAWSON PL,11/18/2022 12:00:00 AM,NEW,544840,15,230646.54021444,GOLD,,,QUALIFIED,-84.41814812,39.1505899300299,,OAKLEY,OAKLEY,438581.15
a0F4W00000b2KrOUAU,4533 PLAINVILLE RD,07/03/2019 12:00:00 AM,REHAB,148320,10,41858.76568608,NOT CERTIFIED,,,QUALIFIED,-84.38080744,39.1544510000299,,MADISONVILLE,MADISONVILLE,119137.28
a0F4W00000b2KuIUAU,2821 CORTELYOU PL,11/28/2022 12:00:00 AM,NEW,493240,15,208802.76685884,GOLD,11/28/2022 12:00:00 AM,,QUALIFIED,-84.43341804,39.1877250700299,,PLEASANT RIDGE,PLEASANT RIDGE,461837
a0F4W00000b2KuXUAU,1039 ST GREGORY ST,11/30/2022 12:00:00 AM,NEW,1608100,15,680755.2700221,PLATINUM,11/03/2022 12:00:00 AM,,QUALIFIED,-84.49790285,39.1070823400299,,MOUNT ADAMS,MOUNT ADAMS,1616476.68
a0F4W00000b2KuhUAE,3234 LINWOOD AV,12/02/2022 12:00:00 AM,NEW,562000,15,237910.864842,GOLD,05/03/2023 12:00:00 AM,,QUALIFIED,-84.42941756,39.1277043000299,,MOUNT LOOKOUT,MOUNT LOOKOUT,824000
a0F4W00000b2KumUAE,2417 RIVERSIDE DR,12/08/2022 12:00:00 AM,NEW,1406070,15,595230.12407187,PLATINUM,02/21/2023 12:00:00 AM,,QUALIFIED,-84.46491517,39.1237437700299,,EAST END,EAST END,1436900
a0F4W00000b2KuwUAE,1914 POGUE AV,12/14/2022 12:00:00 AM,NEW,562000,15,237910.864842,GOLD,06/30/2023 12:00:00 AM,,QUALIFIED,-84.46258905,39.1340377200299,,EVANSTON,EVANSTON,789271.29
a0F4W00000b2LJ2UAM,4815 ROANOKE ST,12/13/2022 12:00:00 AM,NEW,367820,15,155708.85107862,PLATINUM,12/13/2022 12:00:00 AM,,QUALIFIED,-84.38456193,39.1579749500299,,MADISONVILLE,MADISONVILLE,348803.18
a0F4W00000b2LJMUA2,1609 MERRIMAC ST,12/14/2022 12:00:00 AM,NEW,400000,15,169331.5764,SILVER,02/21/2023 12:00:00 AM,,QUALIFIED,-84.47558068,39.1345422300299,,EVANSTON,EVANSTON,486449
a0F4W00000b2LJvUAM,3224 LINWOOD AV,12/05/2022 12:00:00 AM,NEW,562000,15,237910.864842,GOLD,05/02/2023 12:00:00 AM,,QUALIFIED,-84.42958363,39.1279526600299,,MOUNT LOOKOUT,MOUNT LOOKOUT,863500
a0F4W00000b2LK0UAM,1334 PARKRIDGE PL,12/14/2022 12:00:00 AM,NEW,275000,15,116415.458775,PLATINUM,03/26/2024 12:00:00 AM,,QUALIFIED,-84.42385378,39.1357023300299,,HYDE PARK,MOUNT LOOKOUT,1588817
a0F4W00000b2LK5UAM,3812 DUCK CREEK RD,12/15/2022 12:00:00 AM,NEW,400000,15,169331.5764,SILVER,02/21/2023 12:00:00 AM,,QUALIFIED,-84.41736904,39.1655748300299,,MADISONVILLE,MADISONVILLE,587427
a0F4W00000b2LKeUAM,369 VOLKERT ST,11/10/2022 12:00:00 AM,NEW,324580,15,137404.10766978,GOLD,11/10/2022 12:00:00 AM,,QUALIFIED,-84.52546535,39.1269532600299,,CLIFTON,CUF,417471.8
a0F4W00000b2LKyUAM,2951 WALWORTH AV,12/16/2022 12:00:00 AM,NEW,1193260,15,505141.49213766,PLATINUM,12/16/2022 12:00:00 AM,,QUALIFIED,-84.44907841,39.1216108900299,,COLUMBIA-TUSCULUM,EAST END,1132741
a0F4W00000b2LtFUAU,511 CARPLIN PL,12/19/2022 12:00:00 AM,REHAB,151370,10,42719.53453278,NOT CERTIFIED,,,QUALIFIED,-84.49781182,39.1388126900299,,AVONDALE,AVONDALE,160000
a0F4W00000b2M6JUAU,675 GREENWOOD AV,12/02/2022 12:00:00 AM,REHAB,190700,10,53819.2193658,,,,QUALIFIED,-84.49044883,39.1529536500299,,AVONDALE,AVONDALE - NORTH AVONDALE,122256
a0F4W00000b2MaoUAE,1905 BAYMILLER ST,12/13/2022 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.52925579,39.1175401300299,,WEST END,WEST END,472763.74
a0F4W00000b2MayUAE,4426 WHETSEL AV,12/05/2022 12:00:00 AM,REHAB,240000,10,67732.63056,NOT CERTIFIED,,,QUALIFIED,-84.39357665,39.1539139100299,,MADISONVILLE,MADISONVILLE,154443.71
a0F4W00000b2Mb8UAE,524 MILTON ST,12/09/2022 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.50572748,39.1133392200299,,MOUNT AUBURN,MOUNT AUBURN,427945.4
a0F4W00000b2MqWUAU,3797 MILLSBRAE AV,12/19/2022 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.44002742,39.1482612500299,,OAKLEY,OAKLEY,896000
a0F4W00000b2NcHUAU,218 GLENMARY AV,12/29/2022 12:00:00 AM,REHAB,52980,10,14951.97819612,NOT CERTIFIED,,,QUALIFIED,-84.51715659,39.1466521100299,,CLIFTON,CLIFTON,75711
a0F4W00000b2NgxUAE,1419 APJONES ST,01/10/2023 12:00:00 AM,REHAB,80840,10,22814.60772696,NOT CERTIFIED,,,QUALIFIED,-84.53507315,39.1647515500299,,NORTHSIDE,NORTHSIDE,185100
a0F4W00000b2NhMUAU,1342 PARKRIDGE PL,12/27/2022 12:00:00 AM,REHAB,100890,10,28473.10457166,NOT CERTIFIED,,,QUALIFIED,-84.42381969,39.1360618200299,,MOUNT LOOKOUT,MOUNT LOOKOUT,236000
a0F4W00000b2NqTUAU,3761 PENNSYLVANIA AV,09/06/2022 12:00:00 AM,REHAB,211270,10,59624.47024338,NOT CERTIFIED,,,QUALIFIED,-84.41403338,39.1213056600299,,LINWOOD,LINWOOD,61722
a0F4W00000b2NqsUAE,3228 NORTHEAST 14TH ST CAUSEWAY 7 POMPANO BEACH FL,12/12/2022 12:00:00 AM,REHAB,,10,,NOT CERTIFIED,,,QUALIFIED,-84.5124602,39.1014537,,WALNUT HILLS,N/A,45980
a0F4W00000b2Ns2UAE,1722 ANDINA AV,12/22/2022 12:00:00 AM,REHAB,182050,10,51378.0224727,NOT CERTIFIED,,,QUALIFIED,-84.4660622,39.1750294700299,,BOND HILL,BOND HILL,171922
a0F4W00000b2NsRUAU,6350 CORBLY ST,12/29/2022 12:00:00 AM,REHAB,59940,10,16916.22448236,NOT CERTIFIED,,,QUALIFIED,-84.38137496,39.0944866800299,,MOUNT WASHINGTON,MOUNT WASHINGTON,63763
a0F4W00000b2NtAUAU,915 VINE ST,12/20/2022 12:00:00 AM,REHAB,155930,10,44006.45451342,NOT CERTIFIED,,,QUALIFIED,-84.514292,39.105985,,DOWNTOWN CINCINNATI,N/A,365267
a0F4W00000b2Nu3UAE,11 E COURT ST,12/13/2022 12:00:00 AM,REHAB,222800,10,62878.4587032,NOT CERTIFIED,,,QUALIFIED,-84.51387191,39.1060870500299,,DOWNTOWN CINCINNATI,DOWNTOWN,294284
a0F4W00000b2Nu8UAE,3623 WABASH AV,12/09/2022 12:00:00 AM,REHAB,22170,10,6256.80174798,NOT CERTIFIED,,,QUALIFIED,-84.46405096,39.1451569100299,,EVANSTON,EVANSTON,12915
a0F4W00000b2NuDUAU,1834 YORKTOWN RD,12/16/2022 12:00:00 AM,ADDITION,14300,10,4035.7359042,NOT CERTIFIED,,,QUALIFIED,-84.46066504,39.1845425200299,,BOND HILL,BOND HILL,56784
a0F4W00000b2O5GUAU,218 GLENMARY AV,12/29/2022 12:00:00 AM,REHAB,52980,10,14951.97819612,NOT CERTIFIED,,,QUALIFIED,-84.51715659,39.1466521100299,,CLIFTON,CLIFTON,65099
a0F4W00000b2O5LUAU,3544 ST CHARLES PL,05/23/2022 12:00:00 AM,REHAB,199000,10,56161.639506,NOT CERTIFIED,,,QUALIFIED,-84.43782368,39.1405291400299,,HYDE PARK,HYDE PARK,39435
a0F4W00000b2O5QUAU,5627 BRAMBLE AV,10/18/2022 12:00:00 AM,REHAB,80390,10,22687.60904466,NOT CERTIFIED,,,QUALIFIED,-84.4000263,39.1519761000299,,MADISONVILLE,MADISONVILLE,102850
a0F4W00000b2OFHUA2,2337 KENTON ST,08/02/2022 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.49458891,39.1240205700299,,WALNUT HILLS,WALNUT HILLS,181000
a0F4W00000b2OhtUAE,844 LINCOLN AV,12/20/2022 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.48934183,39.1324576400299,,WALNUT HILLS,WALNUT HILLS,266050
a0F4W00000b2OkJUAU,2528 HEMLOCK ST,12/22/2022 12:00:00 AM,REHAB,210850,10,59505.9381399,NOT CERTIFIED,,,QUALIFIED,-84.49344144,39.1271112500299,,WALNUT HILLS,WALNUT HILLS,126762.81
a0F4W00000b2P5zUAE,4586 INNES AV,12/29/2022 12:00:00 AM,ADDITION,114850,0,0,NOT CERTIFIED,,,QUALIFIED,-84.54474915,39.1728922700299,,NORTHSIDE,NORTHSIDE,467942
a0F4W00000b2P6dUAE,5465 DAY RD,01/12/2023 12:00:00 AM,ADDITION,,0,,NOT CERTIFIED,,,QUALIFIED,-84.5124602,39.1014537,,NORTHSIDE,N/A,209423
a0F4W00000b2P7RUAU,842 LINCOLN AV,12/20/2022 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.48948297,39.1324771600299,,WALNUT HILLS,WALNUT HILLS,267232
a0F4W00000b2PFtUAM,3511 HARROW AV,12/30/2022 12:00:00 AM,REHAB,137270,10,38740.24248738,NOT CERTIFIED,,,QUALIFIED,-84.42030775,39.1572139100299,,OAKLEY,OAKLEY,142085
a0F4W00000b2PLNUA2,3751 DRAKE AV,12/14/2022 12:00:00 AM,ADDITION,235470,0,0,NOT CERTIFIED,,,QUALIFIED,-84.43579945,39.1462419900299,,OAKLEY,OAKLEY,322705
a0F4W00000b2PLhUAM,2940 HACKBERRY ST,11/21/2022 12:00:00 AM,REHAB,300000,10,84665.7882,NOT CERTIFIED,,,QUALIFIED,-84.4744099,39.1312043800299,,EAST WALNUT HILLS,EAST WALNUT HILLS,222900
a0F4W00000b2PMVUA2,1508 LINCOLN AV,09/08/2022 12:00:00 AM,NEW,409640,15,173412.46739124,GOLD,09/08/2022 12:00:00 AM,,QUALIFIED,-84.47822443,39.1320305200299,,EVANSTON,EVANSTON,441231
a0F4W00000b2PNBUA2,2741 ARBOR AV,01/19/2023 12:00:00 AM,REHAB,145710,10,41122.17332874,NOT CERTIFIED,,,QUALIFIED,-84.4409533,39.1473946800299,,OAKLEY,OAKLEY,188524
a0F4W00000b2PNkUAM,1822 CLARION AV,01/19/2023 12:00:00 AM,REHAB,152960,10,43168.26321024,NOT CERTIFIED,,,QUALIFIED,-84.46835336,39.1448181100299,,EVANSTON,EVANSTON,303422
a0F4W00000b2QbWUAU,2208 ST JAMES AV,02/09/2023 12:00:00 AM,REHAB,137340,10,38759.99783796,NOT CERTIFIED,,,QUALIFIED,-84.48983223,39.1207413700299,,WALNUT HILLS,WALNUT HILLS,103818
a0F4W00000b2QbgUAE,2121 ALPINE PL,09/09/2022 12:00:00 AM,REHAB,135000,10,38099.60469,NOT CERTIFIED,,,QUALIFIED,-84.4897000051356,39.1187082965252,,WALNUT HILLS,N/A,204137
